candidate_id,response_delay_hours,number_of_active_offers,past_job_switches,avg_tenure_months,notice_period_days,salary_expectation_lpa,salary_offered_lpa,salary_hike_percent,interview_sentiment,communication_score,technical_score,background_verified,joined
2166,92.83781799827739,0,3,14,30,11.449224326898078,14.775322917161661,29.050864017481604,0.649680837945384,99,42,1,0
2167,24.13224904823454,0,4,33,15,4.64527077266049,4.626395287280134,-0.40633767769677953,0.42212155705018173,77,54,1,1
2168,3.239468572344606,2,3,13,30,15.28351543907582,19.02700843125121,24.493664478555047,0.34169834049022285,38,88,1,1
2169,27.061438668258127,0,2,36,0,23.387743448210884,26.866193983564838,14.872963452230994,0.09414675228322356,79,77,1,1
2170,9.436720726070646,1,3,25,30,16.52397648674968,20.273559302573265,22.6917704635462,0.22036969056649147,98,63,1,0
2171,27.825716736597272,1,0,32,0,24.404662697009357,28.324890092497338,16.06343609071221,0.22377229158085343,77,90,0,1
2172,1.7324377216690636,0,4,13,60,6.865473483679629,7.343171775555556,6.957980290966012,0.935369499404729,68,69,1,1
2173,4.613476571018916,0,3,26,15,15.934407196491573,15.794662059394675,-0.8770024223283795,0.4325129747465468,34,83,1,1
2174,46.46685722443513,1,0,33,0,20.76062600813502,19.26615345551983,-7.1985909867533975,0.04206584721517004,40,75,0,1
2175,6.185005039362837,1,1,28,30,15.03635535364004,16.753617588848623,11.4207345784287,0.1388166822433209,89,92,1,1
2176,43.54217789070796,0,3,11,30,5.912393475736924,7.6632331442163,29.613043781074637,0.07903267573291206,56,94,1,1
2177,7.859979345089935,1,4,8,60,16.24060603249157,19.41104390554029,19.52167220056826,0.5888693902072113,36,83,1,1
2178,24.712530426005635,1,0,10,90,16.846496022691905,17.3676965649125,3.093821655960664,0.18662149156682672,89,66,1,1
2179,28.43189684231133,0,3,14,90,19.302894217982406,23.759583497256777,23.088192003469402,0.49855764028177596,79,61,1,1
2180,17.250779550925188,0,1,12,30,19.985441818474953,24.134291634572943,20.759360007056273,0.37006206286997556,96,41,1,1
2181,8.74297320453557,1,3,9,90,20.18622645242275,20.441669367876724,1.265431734138276,0.8038763771441993,98,46,0,1
2182,5.737806243952459,2,0,44,15,17.932332266418285,16.2417257041319,-9.427700408230615,0.3204896372653623,84,55,0,1
2183,0.8100628610534573,1,3,10,90,8.532034914791822,8.082098526350874,-5.2734944586420065,0.4582654823968083,45,63,0,1
2184,8.695886685629024,1,4,16,15,12.488950872629067,15.622709349790425,25.09224761248233,0.7212855485978258,41,69,1,1
2185,25.41359390621328,0,2,20,30,20.298729424902373,25.06132316262359,23.46252141219486,0.43335120693063933,56,83,1,1
2186,66.85318670182497,0,0,39,30,24.021966651417078,24.45637029599464,1.8083600351344875,0.7932155360131891,62,87,1,0
2187,49.18870238631358,0,0,18,30,5.657886261569062,5.737538949106938,1.4078170513768207,0.6616843562366649,84,85,1,0
2188,34.86506459393707,0,0,12,60,15.246270233741091,18.556936751261354,21.71459948409887,0.410529113946716,81,40,1,1
2189,37.278752241928835,0,0,45,90,10.562967697810436,13.468787169442123,27.509498795816878,0.5039819256863627,66,93,1,1
2190,26.245912414120156,1,3,11,0,8.733271780653425,10.581711569806563,21.165490271904005,0.9672034558421935,44,66,1,1
2191,7.235827519134484,0,4,44,0,14.622024353914016,16.701736384024546,14.223147081230469,0.6616114965083923,94,48,1,1
2192,57.054122212682174,0,1,35,30,16.72787615168727,16.6788390540838,-0.2931459867278145,0.9049952259723248,97,46,1,0
2193,26.66122121808165,2,4,27,90,4.205216859809106,4.669048770773339,11.029916563810417,0.17875850347106437,32,44,1,0
2194,19.72757970927313,0,0,30,15,20.38433801622501,20.249898077147325,-0.6595256562694137,0.4832361562451519,34,69,0,1
2195,2.8235087492223516,1,5,33,0,21.2175247564484,25.95337320456209,22.320456803870943,0.9086616698450506,38,81,1,0
2196,14.219945361214492,0,3,25,30,24.275727315926595,25.605659243633607,5.478443180709491,0.32261206144141763,30,66,1,0
2197,14.804395795271894,0,5,44,0,7.793518397718595,9.613140397454629,23.347888679761045,0.9676641981464208,59,49,1,1
2198,47.98207660456714,0,3,8,0,16.485603809579906,17.353466779720648,5.264368719309025,0.09707749047365744,49,64,1,1
2199,18.986085575658343,0,0,10,0,12.959132843004285,15.9353242084912,22.96597620799566,0.9026711702750368,56,57,1,1
2200,11.488369354741884,2,3,6,30,11.031384882662364,11.399029237330486,3.332712606609677,0.4452121220658587,92,46,1,1
2201,90.32681184845613,1,0,20,30,15.878302480187598,17.085896318305807,7.605308184706791,0.07374416514116067,60,96,1,0
2202,2.816251191042204,0,4,31,60,20.430044957694555,23.416822893169442,14.619536773706306,0.8795215925860874,48,70,1,0
2203,13.179136767632041,1,2,8,60,4.484108452349412,4.161768520781283,-7.1884954388032565,0.25194021240911346,91,71,1,1
2204,1.0303981993651539,0,3,45,60,24.35740236388992,31.160006499069375,27.928282472618587,0.022250125495225204,36,89,1,1
2205,32.3209187919155,0,0,46,0,21.007513299819927,23.72677444217772,12.944231444952143,0.1358071055691923,66,84,0,1
2206,60.047280747933065,2,5,47,90,19.774227776557147,21.81350445489764,10.312800587632085,0.6591147418997616,37,50,1,0
2207,7.885341957936465,0,0,39,30,19.968135025790573,24.675774385274302,23.575758844796496,0.9778114891381948,86,49,1,1
2208,46.90409509230791,0,5,10,60,12.170274901991704,15.167875580889806,24.6305091958731,0.1114621395835168,57,61,1,1
2209,8.294867230039184,0,3,36,90,19.78403156774109,21.938594942880293,10.89041618116064,0.461948048124762,46,70,1,0
2210,57.996954830735305,0,1,18,60,12.122174380662111,15.406131186551416,27.09049303174548,0.1806365509475325,40,80,1,1
2211,33.65445339869207,2,5,6,60,22.872843421070655,21.177853793722488,-7.4104893569407695,0.7450365341015921,44,86,1,1
2212,39.222666412234524,1,0,27,90,7.721670049435863,7.299219928032226,-5.470968309951299,0.11805889976181416,59,53,1,1
2213,0.43609551393994705,0,3,20,60,10.139295908518182,11.545771301201253,13.871529200577609,0.23984174848088957,35,42,1,1
2214,79.00139933847353,3,0,31,0,15.578088396680599,16.226547274319476,4.162634471743345,0.19640596764907137,41,63,0,0
2215,31.129897251952393,1,1,23,0,10.703431753632723,11.620609532119412,8.56900664756797,0.5525197803669779,90,53,1,1
2216,8.723648673545352,0,2,14,0,12.90898215120074,13.312151443286437,3.1231687158866746,0.8731840920006323,65,92,1,1
2217,42.441656918517786,0,1,6,15,14.340876477370488,15.228435109112286,6.189012457797416,0.5110902011564186,64,55,1,1
2218,7.934857862575659,1,4,14,60,21.98342032508368,27.018910463860035,22.905853885851975,0.05824345277147125,96,94,1,1
2219,49.479163137945996,1,3,28,15,14.987037325782548,17.046113576876312,13.739047994172186,0.5633889305968313,92,67,1,1
2220,2.8664962195462613,0,1,7,30,11.61165682090577,15.082820194207564,29.893781971339944,0.7975209993180093,69,74,1,1
2221,29.192052001060482,0,2,19,90,9.202459444737432,11.178703062605663,21.47516791283853,0.1321561973043227,60,79,0,1
2222,18.67316090321413,1,0,43,30,12.58219555463614,12.701304929498098,0.9466501640730759,0.07271121434459171,66,41,1,1
2223,2.436415716636229,1,3,45,15,14.830458192701768,14.915556060187829,0.5738047090678463,0.18780777755756906,34,95,1,0
2224,6.646364037319232,2,5,23,0,19.668412001267964,20.344205028010965,3.4359308046802908,0.7460863228216275,33,73,1,1
2225,0.2995586034006725,0,1,21,60,6.542024299619112,8.094471474969893,23.73037922590974,0.5916804195320016,55,94,1,1
2226,15.181353039846767,2,2,34,60,8.653792953022169,7.882870329281711,-8.908493973977368,0.5405946539617489,53,57,1,1
2227,8.603618276092668,0,1,16,0,11.972734333242137,11.87782062008252,-0.7927488451496836,0.24947989463176834,68,46,1,1
2228,21.892628409973728,1,4,11,60,11.568366507509808,14.598901035134547,26.196736813770684,0.33223659524685945,85,88,1,1
2229,8.46568127868568,1,3,8,90,12.226709839709446,14.133570076320142,15.595857443330067,0.9658850129433423,83,77,1,1
2230,8.557425494992177,0,0,19,90,20.663946557446817,20.472574404960483,-0.9261161799577339,0.2406252267293857,67,81,1,1
2231,32.62634934784863,1,2,7,90,10.807242462205636,10.673859338409812,-1.234201270696777,0.9016454232550885,83,46,0,1
2232,1.1841670377589286,0,1,37,30,14.539861788455958,18.102814799931306,24.504724070377222,0.5805315044577366,48,43,1,1
2233,55.967096692588285,1,3,36,0,17.102047690015826,21.505876332959748,25.75030033108185,0.1232964663712478,55,82,1,0
2234,45.895860758737825,3,1,16,90,8.875749553855707,8.897516765004365,0.2452436384846205,0.467312378155068,81,55,1,1
2235,26.44877230832189,0,3,27,15,19.09260313009832,20.39479776862879,6.820414323061286,0.9485487173608759,90,98,1,1
2236,21.587679361832166,2,4,8,90,15.4893377145039,19.111338043333443,23.383829545132688,0.4185655981373586,96,88,1,0
2237,53.48229337063334,1,1,36,30,13.382404423658938,16.171337324143796,20.840297544395415,0.8633865647893623,51,99,1,1
2238,4.9193370260157305,0,4,38,15,21.005464561504592,25.743592478358806,22.55664426264338,0.2564286946517077,46,45,1,1
2239,1.9742822477784578,1,5,29,0,9.113400442888821,10.091808519207875,10.735927631518761,0.570922151800373,40,59,1,1
2240,6.571020960823654,0,5,6,0,22.546695382900786,28.512993332094652,26.46196193220694,0.8438520582019737,68,70,1,1
2241,37.98456566070561,1,2,20,90,15.782023442700778,16.261491061580067,3.038061758177426,0.9206884411696955,90,58,1,1
2242,0.8468530438878361,0,4,42,15,16.792672466972824,16.165782754995316,-3.7331146260992742,0.4858233671513007,78,91,1,0
2243,20.980942541269613,0,3,32,15,22.3762382475478,26.4821198336777,18.349293302594603,0.639688102145429,90,61,1,1
2244,129.357314612642,2,2,43,90,21.169236444836056,23.61940126435903,11.574176640275843,0.0029801307823309475,41,60,0,1
2245,46.460009852058455,1,1,32,90,16.632803445259906,20.655185948623686,24.183430752379248,0.2532233075133896,42,57,1,1
2246,17.687653728211625,1,1,17,60,19.816941780811657,18.478578848682037,-6.753630035011403,0.27871210374694577,87,71,1,1
2247,1.5781495716607563,0,3,8,60,13.099709294890834,16.210588453140325,23.747696137522684,0.0934930116544308,40,86,1,1
2248,42.721659703841745,2,0,35,90,15.494932823494672,15.763271920729553,1.7317861283528975,0.27969501335697666,93,73,1,1
2249,21.929766181048933,0,0,37,30,5.303472870878734,6.162329289857921,16.194226686727323,0.32112203305813913,60,90,1,1
2250,2.930206255267615,1,1,28,60,5.887016278000983,5.392810184008949,-8.39484843686976,0.9687660395681933,40,66,1,1
2251,2.3654031137870764,0,3,7,90,21.417933487912972,24.498528803004188,14.383251852144015,0.6686023805608377,72,77,1,1
2252,57.691385538824136,0,0,12,15,5.253104769332429,6.234955624950036,18.69086756749345,0.42600507941634425,65,83,1,1
2253,26.549810656513227,0,4,39,60,7.5573816382847525,7.916357914543612,4.750008580224803,0.9880544606955093,31,69,1,1
2254,42.42648766853772,1,1,37,30,20.71248583795927,20.425913726998104,-1.3835717895143866,0.1532323202346112,90,72,1,1
2255,50.682968898118595,0,5,44,0,4.024064963193382,4.487042774417355,11.505227064141803,0.47605119393048456,65,66,1,1
2256,20.354408089558085,1,4,37,15,9.93049090576315,12.247039297672304,23.32763217742586,0.6470622070490494,78,94,1,1
2257,17.48791623147789,0,3,19,30,16.264811814359057,16.74330539121436,2.941894331866017,0.05558063448407702,56,95,1,1
2258,13.508857010269784,0,5,8,30,16.50444856085523,16.520750318423794,0.09877190085118581,0.7169988580831188,41,62,1,0
2259,9.148373282721195,0,4,37,30,20.320211072818946,20.555399704408934,1.157412345507499,0.0998673529219899,87,82,1,1
2260,13.685152557195213,1,0,41,15,14.62445134433558,18.714221005771716,27.965286116666576,0.14028230859967694,35,58,0,1
2261,35.68051019200142,3,0,22,30,14.697439260150377,15.33987559294485,4.37107663058238,0.15968951246208407,73,93,0,0
2262,22.106661787610648,1,5,8,0,19.23152208635471,17.336095885325683,-9.855830404468515,0.9288898266555178,76,70,1,1
2263,53.53154653510407,1,2,15,60,14.471113728591954,17.548721419687478,21.2672483183848,0.6832355451381678,52,43,1,1
2264,14.060940574126656,0,1,45,15,16.778312817835953,19.793542040758517,17.970991813415626,0.6554275011031041,55,92,0,1
2265,22.42016709036693,1,5,23,30,22.853255433356072,21.74321124665845,-4.857269415881235,0.5554934964649921,36,58,1,1
2266,23.947019032582233,1,3,8,90,12.430471159859811,16.084553589511795,29.396169965396503,0.2928059986951028,61,92,1,1
2267,21.49790713582831,0,1,44,60,12.087626489303666,13.818875755173535,14.322491412204455,0.6208897045993514,62,77,1,1
2268,29.106979501271468,1,4,15,15,4.074528829160197,4.483252135400037,10.031179637624064,0.4101497198886398,49,79,1,1
2269,6.505572473198706,0,3,14,90,16.88195149194587,17.774799196869974,5.288770704915655,0.14541615009261488,98,99,1,1
2270,17.236454325657935,1,3,16,90,4.625210055549772,5.825309156267419,25.946910222545526,0.6895972903277331,81,61,1,1
2271,2.6415790434799398,1,0,38,30,14.587118284294641,14.551896120065539,-0.24146074325745803,0.12958216792992272,71,48,1,1
2272,11.648129699977432,1,4,41,15,20.88890956967676,21.18777889851689,1.4307560087960822,0.19066858102117323,30,70,1,0
2273,16.050734608050078,1,0,31,30,15.548342480912925,14.754822291112662,-5.1035677325373126,0.8176993118476059,92,49,1,1
2274,25.34873834206292,1,0,32,0,9.662359469550196,11.630076155289158,20.364763823370392,0.660117096125154,36,49,1,0
2275,72.15384314956663,0,2,43,90,20.509536850436795,23.344359130487103,13.821971216234138,0.6309911542136424,87,69,1,1
2276,22.030073383994406,1,0,27,0,9.664057085733315,11.052071468625735,14.362646770179923,0.41820278434272407,79,49,1,1
2277,32.66382783255821,2,1,31,30,19.393667399863872,19.14907781023604,-1.261182759221441,0.39628051823937116,63,97,1,0
2278,16.938203732536255,1,3,27,60,16.815427558994855,19.51375475352491,16.046735565083353,0.6902626091854012,80,75,1,1
2279,24.129749393217637,1,0,10,90,7.569922231708025,9.130714375442318,20.618337889874553,0.7400055386090457,39,57,0,1
2280,1.7657658839071209,3,5,40,60,23.0078113717279,24.000722957371714,4.3155412290275805,0.5102132023643106,55,83,1,1
2281,7.045313373243339,2,1,7,15,8.21351734210111,10.024917073480086,22.053885758468496,0.9692692443485262,61,96,1,1
2282,10.78048225702777,1,4,40,90,24.781328556954065,25.760593370052817,3.9516235412808536,0.9556995589188719,71,82,1,1
2283,15.35025159761301,1,3,14,0,4.153520261753756,4.997745620015839,20.325538460371504,0.41242949001275864,91,87,0,1
2284,1.1213636160561888,0,5,23,60,9.533150920000963,8.708457509977782,-8.650795701691234,0.8206222542831536,41,58,1,1
2285,3.620421852911933,0,5,17,15,8.197066242758176,9.184532718059534,12.046584058946102,0.5432678415984153,69,82,1,1
2286,7.778142098480188,0,4,8,90,4.293861613579715,5.529680605052774,28.781062425595483,0.5117558875571745,63,62,1,0
2287,85.41597358155818,1,5,23,15,19.37972590309363,25.048253874830383,29.249784027295632,0.05496406137865184,99,43,1,1
2288,9.659761167458687,1,1,43,0,18.56194184409152,18.79769764912326,1.2701031336696267,0.5739747104683102,56,51,1,1
2289,15.788623263090024,1,4,12,90,20.63937025145354,22.219512934093192,7.655963643214217,0.9005779305631646,37,99,1,0
2290,5.238661210695431,1,5,38,15,9.390669475755871,8.688164415451098,-7.480883680534686,0.7801338491950921,76,88,1,1
2291,22.646657403357985,0,4,11,30,13.331038508742369,16.65495329904907,24.93365230418402,0.7863171446992621,55,63,1,1
2292,7.90688226987389,1,4,23,90,17.841383954052496,20.114891194550005,12.742886125608566,0.15992903857633922,86,52,0,1
2293,5.566144765182004,1,0,27,90,13.235138581651015,13.95036906495217,5.404027157620697,0.35844944713356364,36,99,1,1
2294,17.444500543786095,0,0,44,90,18.643841176676233,17.62044761175935,-5.489177660433873,0.2332049166502358,55,43,0,1
2295,0.13250428649543455,1,0,14,90,17.313441577249286,22.138817453404872,27.87069141987557,0.31591528245563594,88,66,1,1
2296,0.18464525448960722,0,5,40,30,6.407603863465706,7.125816924839499,11.208761912839755,0.5795393434937254,98,77,0,1
2297,5.9344376848183344,0,3,28,0,20.40190554261633,20.670622542161677,1.3171171633161438,0.3647838133702479,76,78,1,1
2298,0.8979015801166998,0,1,17,30,19.134203540942885,19.901218220070238,4.008605205260383,0.5606978174642661,64,47,1,1
2299,2.7436324599063893,2,5,29,30,17.77252213996551,17.91965858243501,0.8278872368859208,0.43850124827457704,59,65,1,1
2300,9.93097544172074,0,0,45,15,7.256965731691048,8.278194422470204,14.07239235427924,0.28661555844972764,79,73,1,1
2301,38.9388146262155,2,4,14,60,9.627925424702637,12.246580864354193,27.198543031220403,0.09540343420515862,53,48,1,0
2302,20.369897822191504,0,5,18,60,12.256717663339609,15.231147525528165,24.26775213306258,0.8918384573447826,59,49,1,1
2303,17.251418423713503,1,4,45,15,9.87852205478531,10.709822901905534,8.415235017039095,0.011373366004648666,83,90,1,1
2304,8.337990168879537,0,4,47,30,8.784016104198761,10.809607977203708,23.059974492040304,0.0016524881419711646,96,40,1,1
2305,64.43117624606919,2,4,22,15,20.91251107339729,22.3605391910201,6.924219251053204,0.826797739763546,61,87,1,0
2306,12.140712637792038,0,2,12,90,17.40287717356425,17.41893752846213,0.09228563034552509,0.99681094032579,37,89,1,1
2307,2.186904242797814,0,3,22,15,15.874914762555257,20.53207573872493,29.336604610657126,0.7271028277136562,79,47,1,1
2308,23.037455429038896,0,1,29,15,8.74500692791833,8.933505790011733,2.155502718832865,0.015273838062884737,76,49,1,1
2309,2.9005426768959097,1,1,7,90,23.27960780764147,23.966116280959547,2.9489692394763343,0.22669022666851335,75,93,1,1
2310,10.163058658158374,2,0,40,60,8.014843821043641,10.386252945383184,29.587714711460883,0.9718227002619613,64,82,1,0
2311,16.993968713273908,0,2,33,90,20.69396958931822,19.73316921868387,-4.642900273373811,0.8086042521738348,90,88,1,1
2312,49.757784055174,2,5,24,0,24.300126000811154,29.26254209534403,20.42135952038779,0.566799843804711,80,98,1,0
2313,16.327750191742872,0,5,38,15,19.268947313708956,24.554903277818184,27.432510339309076,0.23686070944035897,92,64,1,0
2314,29.076732290220242,1,1,26,15,24.850034278877224,27.452280111590273,10.471799771016748,0.01437020592674898,37,70,1,1
2315,118.46437780747465,1,3,15,60,17.67207345653688,15.922692014104038,-9.899129531887194,0.020861472637409006,63,78,1,1
2316,3.383403981983557,2,4,14,30,8.566667215681795,8.995202558306406,5.002357764524247,0.6119808635302266,54,97,0,0
2317,7.70912119312564,1,0,43,90,8.280209368046737,7.821714277613416,-5.5372403046069145,0.02183187635242312,73,98,1,1
2318,12.043832756075398,0,3,11,30,10.815849969365004,11.534834292332427,6.647506437347834,0.9936301419253727,72,42,1,1
2319,13.149220452515136,0,1,47,0,4.1497304246411275,5.046116617804092,21.60107046569139,0.1833838334937381,79,78,1,0
2320,12.704757057750786,1,2,40,90,18.315667871739528,19.698219092906417,7.548461955352005,0.7107073618692773,42,77,1,1
2321,57.16193718508595,1,0,23,0,9.64202347718438,10.343673993627181,7.277004853836916,0.15505972141241342,75,74,1,0
2322,30.04506278806621,0,1,24,0,21.118847878147808,23.710463995614074,12.271579076753875,0.5400934210977145,82,47,1,1
2323,22.470040023162063,1,5,10,0,11.542625661745305,13.074057763852457,13.267623389907207,0.08061128846621757,92,40,1,1
2324,8.883719755905574,2,0,30,90,14.079086362729567,17.493525599923515,24.251852351958846,0.7667784245332432,31,44,1,0
2325,41.66594385306507,0,1,16,90,24.279467247767755,24.846202837963126,2.3342175691580573,0.5849210947248297,69,95,1,1
2326,74.45852145115575,1,5,15,60,9.085614583992818,11.163208494709483,22.86685057472065,0.08616669340141503,52,90,0,1
2327,41.31546746076159,1,5,22,15,19.14633604602453,21.56592553431981,12.637349947681892,0.8485861892000055,88,66,1,1
2328,0.037591949953001955,3,4,41,30,19.85747357541376,20.25882925472808,2.0211819886858797,0.547018614776702,98,84,1,0
2329,24.28091244161091,0,2,31,30,8.640961307996339,8.796934268092121,1.8050417602431041,0.921592310013318,63,65,1,1
2330,1.2597395398810693,2,4,36,0,14.520933568856108,15.166461770016042,4.445500684228978,0.9166233736781126,56,82,1,1
2331,7.149043757339416,2,1,37,90,11.354240431572336,13.046899905144148,14.907729704799042,0.9205077894865824,84,99,1,1
2332,1.4728774459671914,1,3,26,90,20.21003111140187,20.054912908926127,-0.7675307456020274,0.07778520020046797,33,93,1,1
2333,22.21979203509101,1,4,23,0,17.07214969960979,21.64976366502641,26.813342466890678,0.12095776175452344,97,65,1,1
2334,27.845826370674253,1,3,23,15,13.995644152071488,15.814588515545035,12.996503367116013,0.9877058097161979,99,50,0,1
2335,2.918132674963512,0,5,6,30,20.366628566002085,25.82501355137767,26.800631079840286,0.487600821398706,56,73,1,1
2336,11.621923107584651,1,1,19,60,8.938266970176757,8.2103500913832,-8.143825656833819,0.23821405282914765,76,80,1,1
2337,14.621781258498942,1,2,13,15,19.82605949227154,20.56050690844353,3.704454818458938,0.769664488498658,69,41,1,1
2338,11.052802754849745,1,3,7,90,22.17286055394931,20.157858930549764,-9.087693572495064,0.264285221212482,56,60,1,1
2339,3.0959717679388152,0,1,20,0,22.451053532959023,22.650884209747034,0.8900726039187947,0.7272156880186423,36,90,1,1
2340,13.029951940413138,0,3,39,30,20.45714545341168,25.465107622062828,24.48025889074352,0.8372857778497611,52,65,0,1
2341,33.38442455347378,1,4,41,0,12.568297506963644,11.495516476407351,-8.535611366311969,0.7842633772952806,93,51,1,1
2342,1.7677149721736667,0,1,6,90,24.617968477074367,26.450993852204217,7.445883996629803,0.2740478081979354,58,48,1,1
2343,2.005855093554235,1,4,26,0,11.971466520271237,11.33729996746676,-5.29731718107088,0.40161857407923707,90,80,1,1
2344,10.515610529674328,2,0,47,30,17.41113338115094,18.573087369863508,6.6736263704147145,0.41325100323327635,73,62,1,0
2345,68.22226333266818,0,1,6,0,7.382557739458842,9.121450067780273,23.554063370575086,0.4912729181044718,98,81,1,1
2346,26.50431933218202,1,3,37,30,24.589426871364246,28.258868028834456,14.922841336100753,0.16737285154013604,56,44,1,0
2347,27.24687628079239,0,0,25,0,18.78370435915793,22.440939273417786,19.470253813256935,0.4524700504143424,41,48,1,0
2348,10.782998334955334,2,4,41,0,19.820928450173735,20.606662682751296,3.9641646179832373,0.5107829905154797,46,94,1,1
2349,21.613607485762707,2,4,44,30,5.381310771634037,6.876018690016405,27.77590780040566,0.5317089965810524,66,89,1,1
2350,0.24438849006103405,1,3,35,0,20.03177409863411,23.711707904496773,18.370483751180007,0.8199004299844582,63,49,1,1
2351,24.26076743822502,1,0,12,15,20.26919201363263,21.662081315950044,6.871952771381248,0.5173344984794952,65,88,1,1
2352,58.6836206289555,1,5,27,60,18.107227253606826,19.385342549596274,7.058592009082211,0.2307839225136752,35,97,1,1
2353,22.75749705342824,1,2,15,15,10.130101889597217,12.839637431408082,26.747367117731912,0.6631287382441872,61,49,1,1
2354,49.65801871770104,0,3,13,60,14.283490885378512,16.14837027083019,13.056187737415684,0.7973141440866252,51,53,1,1
2355,30.89416302977186,3,4,32,15,6.319121797483046,7.472688122769607,18.255168396121675,0.31937166643826176,39,75,1,1
2356,3.0832352886239294,0,1,15,60,13.903328395642205,14.832266627660779,6.681408980526819,0.6453059290176052,58,49,1,1
2357,55.85817878356258,1,0,19,0,9.120300904608502,9.024328944082852,-1.0522894094114352,0.14693799594601265,40,95,1,1
2358,1.6500998829632905,1,5,16,30,11.331036716375724,13.477403806363585,18.94237167977675,0.34192630457806406,95,93,1,1
2359,18.323996301428327,0,2,11,30,7.41460857647767,8.475857860392521,14.312950885655521,0.9092239295496342,85,89,1,1
2360,3.679464244980375,0,1,26,90,8.831141722684837,9.71899956189246,10.053715216991185,0.9113081631625708,87,76,1,1
2361,0.28261614274756863,0,0,38,60,5.6079414782224415,6.446936495469922,14.960837599778559,0.5753245787430636,81,80,1,1
2362,13.157776455449703,1,5,24,90,23.317928695175347,22.92885120328926,-1.6685765574306382,0.7023514608651067,90,77,1,1
2363,8.390765260569063,0,3,44,90,15.13862444748347,18.432417967738356,21.75754826127826,0.8540154152059414,46,87,1,1
2364,15.972791381355819,0,5,29,60,12.331581396517533,15.775361979769094,27.926512200812237,0.9585531853126267,59,61,1,1
2365,20.660538170217777,1,3,23,30,15.235613468144463,19.14265334724495,25.644125766708115,0.48988644028976946,66,62,1,1
2366,1.0733871901419014,1,0,40,60,17.194157798112606,17.685468789006457,2.857429812280668,0.5615757366260343,34,55,1,1
2367,3.1500490532323555,4,5,42,0,23.35945466075633,24.817138575875884,6.240230931283034,0.41564156664783025,55,50,1,1
2368,19.62959615347792,0,2,24,90,7.75255199801258,9.48416914400874,22.336091991902446,0.07198193705642875,99,92,1,1
2369,10.087824388585389,0,5,29,90,10.206602471339568,11.615591815489976,13.80468523298414,0.42280347244881844,30,86,1,1
2370,31.350644125475,3,0,39,60,24.491576063226407,27.410133766282577,11.916577747065952,0.7906273393830772,38,90,1,0
2371,25.353389310041045,1,1,27,90,11.795052719619012,14.987463791364503,27.06567870133783,0.8048854979915286,93,74,1,1
2372,44.83768558793683,0,1,9,30,4.47379466590388,4.985641443797679,11.44099843908204,0.8923771145932997,53,87,1,1
2373,28.30216473846474,0,5,15,90,7.100513345380335,7.852993597427191,10.597547183492399,0.051466705175969074,34,92,1,1
2374,13.487952206496148,0,5,7,60,4.5531127367195925,4.174327616277184,-8.319256349345617,0.5271545895806339,80,59,0,1
2375,26.82463298653476,1,3,13,30,24.788385990835298,22.997841137288635,-7.223321656394487,0.10742448793707626,67,76,1,1
2376,7.730628479523102,1,0,38,30,9.856287828815685,8.899913722034162,-9.703187684774003,0.20074218316574333,58,80,1,1
2377,8.777643549143868,2,3,43,90,23.394397895660745,29.600877623653457,26.529769031345346,0.9002165023806065,75,44,1,1
2378,37.33984358040762,2,2,33,60,24.913611790954032,26.49200529517276,6.335466400708032,0.49679125842969585,81,75,1,1
2379,14.192355093976206,1,1,15,90,16.596665644005398,18.04762167695738,8.742455045336516,0.7585449208966136,75,52,1,1
2380,38.43293352646432,0,4,6,0,4.697122616376797,5.815764815189637,23.815477903698486,0.06438410592868082,97,91,1,1
2381,41.480338421324944,2,4,39,0,5.713424238125466,6.534434868988712,14.369852415031131,0.416826503924852,88,56,1,0
2382,46.77241997419069,3,0,8,30,14.113370157265432,16.142881798060678,14.380063855623257,0.6742402806643377,39,65,1,1
2383,59.62870922383625,1,0,14,90,12.529612271141206,12.76283561397105,1.8613771741925018,0.1334064812782133,33,91,1,1
2384,13.532372896795422,1,4,10,0,16.72972342141712,20.637173661099766,23.35633495698077,0.32581787910568316,81,83,0,0
2385,9.215938179435533,0,0,47,15,13.215804003938644,12.770854188071096,-3.3668009584202427,0.06454780502388324,47,91,1,1
2386,20.945986316402,1,1,15,0,23.615613834701172,21.756116548922332,-7.874016313082084,0.6513399408695104,80,96,0,1
2387,11.13355639134216,0,2,17,90,15.229534023683732,14.87379256226757,-2.3358656992587044,0.9708912590581186,52,98,1,1
2388,22.05551426580632,0,2,23,90,18.568247290711284,18.69998691649351,0.7094887509825971,0.8270454911428297,54,59,1,1
2389,29.346428936867063,1,3,26,0,22.826190725492427,23.121206073141444,1.2924423141682664,0.9746231168075656,89,78,1,1
2390,27.98522569617809,1,1,26,90,7.084309392497355,8.275928767044473,16.82054394475069,0.8456047950983965,66,72,1,1
2391,11.262924101778717,0,0,6,90,8.824427736489099,8.710855894885059,-1.287016506854256,0.8551958061969787,97,69,1,1
2392,4.381291819315593,0,0,8,15,6.2536918699543165,7.3209676979818274,17.066332179799378,0.5771771953713426,47,55,1,1
2393,13.513152326348665,1,3,10,30,6.932406383828158,6.491871849244593,-6.354713070648016,0.5182523114132099,58,46,1,1
2394,3.6922534796664124,0,3,30,90,14.764263305618895,14.157171333010865,-4.111901556083646,0.4062542664278276,59,69,1,1
